# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.277735220228    	k                 	1.2593234938e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.2973301866e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277735220228    	epsilon           	8.4119679894e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1710426967e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277755387601    	k                 	1.2454835409e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.2982501510e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277755387601    	epsilon           	8.4200795479e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1690883406e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277775554974    	k                 	1.2314708418e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.2991631123e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277775554974    	epsilon           	8.4331142758e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1671151586e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277795722347    	k                 	1.2172528459e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3000678183e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277795722347    	epsilon           	8.4476023931e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1651230731e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27781588972     	k                 	1.2028013370e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3009630977e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27781588972     	epsilon           	8.4609619632e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1631122871e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277836057093    	k                 	1.0000000000e-15	(4.8081494410e+00 1.1792107855e+00 2.6989400801e+00)	5	2.3018478847e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277836057093    	epsilon           	8.4758820104e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1610832457e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277856224466    	k                 	1.1731230527e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3027212445e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277856224466    	epsilon           	8.4953003136e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1590365181e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277876391838    	k                 	1.1578847613e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3035823780e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277876391838    	epsilon           	8.5181085618e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1569726416e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277896559211    	k                 	1.1423926585e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3044306411e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277896559211    	epsilon           	8.5453663919e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1548920102e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277916726584    	k                 	1.1266709389e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3052655650e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277916726584    	epsilon           	8.5757241670e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1527946566e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277936893957    	k                 	1.1107519448e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3060868691e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277936893957    	epsilon           	8.6103894323e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1506801362e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27795706133     	k                 	1.0946741792e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3068944667e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27795706133     	epsilon           	8.6502839740e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1485470696e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277977228703    	k                 	1.0784794582e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3076884620e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277977228703    	epsilon           	8.6922516466e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1463941943e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.277997396076    	k                 	1.0622087761e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3084691421e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.277997396076    	epsilon           	8.7350231428e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1442207035e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278017581952    	k                 	1.0458837308e-03	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3092376653e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278017581952    	epsilon           	8.6282440860e-04	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	4.1420219530e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278037767827    	k                 	9.8115463403e-04	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	2.3099939031e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278037767827    	epsilon           	6.0040349578e-04	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	4.1398049100e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278057953702    	k                 	6.9678301669e-04	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	2.3107385572e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278057953702    	epsilon           	3.7024046023e-04	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	4.1375689000e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278078139577    	k                 	1.0000000000e-15	(4.7094024100e+00 1.1759693695e+00 3.7211074991e-01)	5	2.3114724157e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278078139577    	epsilon           	1.8115459397e-04	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	4.1353143670e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278098325452    	k                 	1.3361014981e-04	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	2.3121963338e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278098325452    	epsilon           	4.4894999436e-05	(4.6777078429e+00 1.0757870864e+00 2.7755346177e+00)	5	4.1330423959e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278118511327    	k                 	1.0000000000e-15	(4.6999998093e+00 1.0760503893e+00 2.7764308381e+00)	5	2.3129112185e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278118511327    	epsilon           	8.8739553663e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1307542333e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278138715841    	k                 	9.4797811427e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3136186635e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278138715841    	epsilon           	8.8629110863e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1284466345e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278158920355    	k                 	9.3157511824e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3143189579e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278158920355    	epsilon           	8.8436146726e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1261284183e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278179124869    	k                 	9.1507526378e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3150130318e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278179124869    	epsilon           	8.8185177369e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1237995806e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278199329383    	k                 	8.9844246731e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3157017640e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278199329383    	epsilon           	6.5216728081e-04	(4.6300145085e+00 1.3753712798e+00 2.0759232569e+00)	5	4.1214595259e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27821955264     	k                 	8.8162799610e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3163865932e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27821955264     	epsilon           	7.0866293151e-04	(4.6300145085e+00 1.3753712798e+00 2.0759232569e+00)	5	4.1191020569e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278239775897    	k                 	8.6462007493e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3170675814e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278239775897    	epsilon           	8.7294986969e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1167309462e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278259999153    	k                 	8.4739984458e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3177453029e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278259999153    	epsilon           	8.6974734641e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1143415481e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27828022241     	k                 	8.2959851629e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3184201864e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27828022241     	epsilon           	8.6670390728e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1119305360e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278300464514    	k                 	7.4552084530e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3190931360e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278300464514    	epsilon           	8.6409613246e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1094918463e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278320706618    	k                 	6.6302221287e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3197636351e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278320706618    	epsilon           	8.6175121555e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1070323590e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278340948722    	k                 	5.8209064322e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3204316250e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278340948722    	epsilon           	8.5951964257e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1045524325e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278361190826    	k                 	5.0265680088e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3210968783e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278361190826    	epsilon           	8.5769368636e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.1020540105e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27838143293     	k                 	4.2460556320e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3217590096e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27838143293     	epsilon           	8.5657640903e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0995395304e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278401694005    	k                 	3.4772552152e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3224181130e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278401694005    	epsilon           	8.5605916704e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0970061522e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27842195508     	k                 	2.7195142063e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3230729203e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27842195508     	epsilon           	8.5614554645e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0944613324e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278442216155    	k                 	1.9716852306e-04	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3237226800e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278442216155    	epsilon           	8.5683797252e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0919034506e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27846249629     	k                 	1.0000000000e-15	(4.7096430601e+00 1.1777673912e+00 2.7266107091e+00)	5	2.3243671615e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27846249629     	epsilon           	8.5781784389e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0893263067e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278482776426    	k                 	5.0192038340e-05	(4.1556116987e+00 7.5086510488e-01 2.8580370304e+00)	5	2.3250048460e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278482776426    	epsilon           	8.5871172998e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0867354771e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278503056561    	k                 	6.2974094788e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3256347758e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278503056561    	epsilon           	8.5961308584e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0841292562e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278523355846    	k                 	6.1147963008e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3262565495e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278523355846    	epsilon           	8.6047950312e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0815050462e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278543655132    	k                 	5.9320486118e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3268685723e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278543655132    	epsilon           	8.6114276729e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0788727836e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27856397364     	k                 	5.7485601262e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3274704278e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27856397364     	epsilon           	8.6187434681e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0762287687e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278584292149    	k                 	5.5640210092e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3280605824e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278584292149    	epsilon           	8.6260972016e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0735797983e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278604629953    	k                 	5.3777674439e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3286386891e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278604629953    	epsilon           	8.6351273391e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0709185495e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278624967757    	k                 	5.1895267840e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3292033672e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278624967757    	epsilon           	8.6462513923e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0682488113e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278645305562    	k                 	4.9989310822e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3297538997e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278645305562    	epsilon           	8.6558885277e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0655667419e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278665662754    	k                 	1.0000000000e-15	(4.7876718583e+00 1.0250063414e+00 3.0765474988e+00)	7	2.3302901957e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278665662754    	epsilon           	8.6637042752e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0628654987e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278686019946    	k                 	3.5346442791e-04	(4.6299982316e+00 1.3754268032e+00 6.2404479815e-01)	5	2.3308112643e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278686019946    	epsilon           	8.6674834576e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0601520552e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278706377138    	k                 	2.5800097148e-04	(4.6299982316e+00 1.3754268032e+00 6.2404479815e-01)	5	2.3313167993e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278706377138    	epsilon           	8.6662007682e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0574271330e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.27872675381     	k                 	1.6437501661e-04	(4.6299982316e+00 1.3754268032e+00 6.2404479815e-01)	5	2.3318071310e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27872675381     	epsilon           	8.6639190967e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0546885972e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278747130483    	k                 	7.2555564563e-05	(4.6299982316e+00 1.3754268032e+00 6.2404479815e-01)	5	2.3322818358e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278747130483    	epsilon           	8.6642140801e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0519467357e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278767507155    	k                 	3.7987707116e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3327411814e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278767507155    	epsilon           	8.6664849511e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0492031232e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278787903402    	k                 	3.5908421924e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3331860513e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278787903402    	epsilon           	8.6700561447e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0464539839e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278808299649    	k                 	3.3815858147e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3336166349e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278808299649    	epsilon           	8.6775495059e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0437063629e+05	(9.5313777669e+00 7.4956450739e-02 2.9397484876e+00)	8
0.278828695896    	k                 	3.1713016933e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3340337250e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278828695896    	epsilon           	8.6918878134e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0411657593e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.278849111811    	k                 	2.9600026889e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3344386412e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278849111811    	epsilon           	8.7118436245e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0386703848e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.278869527726    	k                 	2.0588629110e-04	(4.6299982316e+00 1.3754268032e+00 6.2404479815e-01)	5	2.3348320251e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278869527726    	epsilon           	8.7349423906e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0361670065e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.278889943641    	k                 	1.1423568439e-04	(4.6299982316e+00 1.3754268032e+00 6.2404479815e-01)	5	2.3352149957e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278889943641    	epsilon           	8.7627188686e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0336587430e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.27891037932     	k                 	1.0000000000e-15	(4.7094024100e+00 1.1759693695e+00 3.7211074991e-01)	5	2.3355890731e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.27891037932     	epsilon           	8.7943885182e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0311491475e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.278930814999    	k                 	2.1065879613e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3359550497e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278930814999    	epsilon           	8.8281956169e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0286327107e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.278951270519    	k                 	1.0000000000e-15	(4.7841305339e+00 1.1759092498e+00 5.2409534546e-01)	7	2.3363144094e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278951270519    	epsilon           	8.8656493756e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0261145732e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.278971726038    	k                 	1.6715871002e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3366678578e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278971726038    	epsilon           	8.9076587393e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0235897260e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.278992201475    	k                 	1.4506331285e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3370166835e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.278992201475    	epsilon           	8.9515719464e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0210628128e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.279012676912    	k                 	1.2269470363e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3373613332e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.279012676912    	epsilon           	8.9934892854e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0185282913e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.279033172345    	k                 	1.0000000000e-15	(4.7842208059e+00 1.1768450315e+00 2.6223059797e+00)	5	2.3377027432e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.279033172345    	epsilon           	9.0344589865e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0159903324e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.279053687832    	k                 	7.6939132590e-05	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3380412977e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.279053687832    	epsilon           	9.0763540257e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0134448298e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.279074203319    	k                 	5.3539020078e-05	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3383768140e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.279074203319    	epsilon           	9.1173441711e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0108876880e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.279094738939    	k                 	2.9779071002e-05	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3387095270e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.279094738939    	epsilon           	9.1583042825e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0083240611e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
0.279115274559    	k                 	5.7230491425e-06	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	2.3390387751e+03	(1.0561780156e+01 4.9980357998e-01 7.0032327376e-01)	11
0.279115274559    	epsilon           	9.1980144626e-04	(4.8144624640e+00 2.3586599816e-02 3.1849680098e+00)	7	4.0057484596e+05	(9.4828472252e+00 7.4926809684e-02 2.8894699618e+00)	8
