# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	max(T)
0.219168778961    	1.5972420006e+03
0.219181165953    	1.5972782020e+03
0.219193557924    	1.5972952782e+03
0.219205954883    	1.5973021428e+03
0.219218356834    	1.5973080899e+03
0.219230758786    	1.5973163314e+03
0.219243165738    	1.5973327908e+03
0.219255577697    	1.5973623714e+03
0.219267994669    	1.5974058356e+03
0.219280416659    	1.5974599734e+03
0.21929283865     	1.5975157668e+03
0.219305265668    	1.5975711954e+03
0.219317692686    	1.5976276665e+03
0.219330124739    	1.5976830112e+03
0.219342561834    	1.5977396761e+03
0.219354998929    	1.5977991634e+03
0.219367441073    	1.5978603144e+03
0.219379883217    	1.5979211657e+03
0.219392325361    	1.5979742505e+03
0.219404772565    	1.5980227579e+03
0.219417219769    	1.5980737366e+03
0.219429666973    	1.5981298967e+03
0.219442119247    	1.5981971903e+03
0.219454571521    	1.5982784851e+03
0.219467023795    	1.5983714961e+03
0.21947947607     	1.5984704313e+03
0.219491928344    	1.5985640868e+03
0.219504380618    	1.5986495799e+03
0.219516837979    	1.5987283336e+03
0.21952929534     	1.5987986113e+03
0.2195417527      	1.5988641560e+03
0.219554210061    	1.5989273504e+03
0.219566667422    	1.5989873303e+03
0.219579124783    	1.5990413684e+03
0.219591582144    	1.5990821584e+03
0.219604034403    	1.5991120627e+03
0.219616491766    	1.5991382062e+03
0.219628949129    	1.5991664608e+03
0.219641406492    	1.5991986906e+03
0.219653863855    	1.5992327322e+03
0.219666321218    	1.5992710702e+03
0.219678778581    	1.5993151172e+03
0.219691235944    	1.5993721299e+03
0.219703698429    	1.5994483964e+03
0.219716160915    	1.5995448938e+03
0.2197286234      	1.5996449518e+03
0.219741091018    	1.5997470322e+03
0.219753558636    	1.5998272809e+03
0.219766031395    	1.5999115491e+03
0.219778504154    	1.6000062855e+03
0.219790982064    	1.6001155652e+03
0.219803459973    	1.6002320035e+03
0.21981594304     	1.6003493213e+03
0.219828431272    	1.6004637174e+03
0.219840919504    	1.6005711700e+03
0.21985341291     	1.6006626804e+03
0.219865906315    	1.6007268091e+03
0.219878404902    	1.6007597362e+03
0.219890903489    	1.6007801652e+03
0.219903407267    	1.6007749145e+03
0.219915911045    	1.6007522777e+03
0.219928420021    	1.6007154430e+03
0.219940928998    	1.6006699787e+03
0.219953437975    	1.6006270734e+03
0.219965952161    	1.6006070983e+03
0.219978466348    	1.6006181725e+03
0.219990985753    	1.6006434941e+03
0.220003505158    	1.6006770818e+03
0.220016029791    	1.6007242890e+03
0.220028554423    	1.6007894305e+03
0.220041079056    	1.6008651962e+03
0.220053608926    	1.6009522757e+03
0.220066138797    	1.6010528999e+03
0.220078673915    	1.6011632831e+03
0.220091209033    	1.6012688317e+03
0.22010374415     	1.6013618330e+03
0.220116284526    	1.6014365888e+03
0.220128824902    	1.6014927171e+03
0.220141365278    	1.6015312969e+03
0.220153910923    	1.6015533684e+03
0.220166456567    	1.6015606744e+03
0.220179002212    	1.6015543241e+03
0.220191553137    	1.6015345556e+03
0.220204104062    	1.6015054510e+03
0.220216660276    	1.6014737189e+03
0.22022921649     	1.6014443133e+03
0.220241778002    	1.6014241488e+03
0.220254339514    	1.6014241800e+03
0.220266906333    	1.6014458099e+03
0.220279473152    	1.6014854391e+03
0.220292045287    	1.6015364599e+03
0.220304617422    	1.6015957486e+03
0.220317194882    	1.6016624275e+03
0.220329772342    	1.6017351264e+03
0.220342349802    	1.6018113073e+03
0.220354932598    	1.6018923981e+03
0.220367515394    	1.6019778909e+03
0.220380103535    	1.6020696734e+03
0.220392691676    	1.6021702197e+03
0.220405285172    	1.6022788237e+03
0.220417878667    	1.6023919489e+03
0.220430477527    	1.6025043461e+03
0.220443076386    	1.6026137017e+03
0.220455680618    	1.6027163378e+03
0.220468290229    	1.6028109977e+03
0.22048089984     	1.6028976486e+03
0.22049351484     	1.6029749183e+03
0.220506135236    	1.6030409575e+03
0.220518755632    	1.6030933938e+03
0.220531365232    	1.6031341026e+03
0.220543964049    	1.6031645910e+03
0.220556552099    	1.6031892472e+03
0.220569134769    	1.6032134947e+03
0.220581712062    	1.6032405030e+03
0.22059428398     	1.6032719167e+03
0.220606855898    	1.6033081432e+03
0.220619427816    	1.6033507749e+03
0.220632005115    	1.6034007305e+03
0.220644587804    	1.6034575868e+03
0.220657181288    	1.6035216716e+03
0.220669791008    	1.6035929592e+03
0.220682417013    	1.6036682871e+03
0.220695064806    	1.6037419940e+03
0.220707739951    	1.6038107637e+03
0.220720437072    	1.6038693021e+03
0.220733139703    	1.6039155734e+03
0.220745847849    	1.6039496678e+03
0.220758567045    	1.6039712897e+03
0.220771291777    	1.6039797500e+03
0.22078402205     	1.6039743618e+03
0.220796763428    	1.6039586871e+03
0.220809510366    	1.6039382564e+03
0.220822262874    	1.6039174821e+03
0.220835026538    	1.6038982980e+03
0.220847795791    	1.6038851582e+03
0.22086057064     	1.6038795836e+03
0.220873356699    	1.6038838335e+03
0.220886148374    	1.6038996047e+03
0.220898951299    	1.6039253761e+03
0.220911765499    	1.6039576652e+03
0.220924585347    	1.6039914288e+03
0.220937416509    	1.6040251396e+03
0.22095025334     	1.6040563014e+03
0.220963101525    	1.6040854992e+03
0.220975955398    	1.6041147454e+03
0.220988820666    	1.6041441984e+03
0.221001691641    	1.6041713525e+03
0.221014574053    	1.6041910780e+03
0.221027462192    	1.6041999067e+03
0.221040361809    	1.6041931839e+03
0.221053267173    	1.6041644375e+03
0.221066184055    	1.6041057639e+03
0.221079106706    	1.6040148340e+03
0.221092040916    	1.6038947212e+03
0.221104986711    	1.6038132990e+03
0.221117944116    	1.6038425766e+03
0.221130913158    	1.6038891240e+03
0.221143888028    	1.6039749636e+03
0.221156874577    	1.6040780250e+03
0.221169872831    	1.6042250109e+03
0.221182882816    	1.6044040146e+03
0.221195904559    	1.6046066191e+03
0.221208932192    	1.6048243274e+03
0.221221971625    	1.6050481873e+03
0.221235022885    	1.6052689076e+03
0.221248085999    	1.6054776056e+03
0.221261160994    	1.6056664633e+03
0.221274247897    	1.6058292886e+03
0.221287346735    	1.6059619327e+03
0.221300457535    	1.6060620295e+03
0.221313580326    	1.6061306986e+03
0.221326715133    	1.6061716016e+03
0.221339861986    	1.6062128042e+03
0.22135302091     	1.6062418315e+03
0.221366197994    	1.6062000012e+03
0.221379387216    	1.6061759949e+03
0.221392588606    	1.6061769453e+03
0.221405802191    	1.6061929257e+03
0.221419027999    	1.6062286583e+03
0.221432266059    	1.6062861330e+03
0.2214455164      	1.6063643629e+03
0.221458785212    	1.6064596269e+03
0.221472066373    	1.6065659474e+03
0.221485359911    	1.6066761034e+03
