# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.268406490219    	2.8699262917e+02
0.268424492219    	2.8705058084e+02
0.268442504488    	2.8713687298e+02
0.268460527044    	2.8716590365e+02
0.268478559905    	2.8719391675e+02
0.268496592765    	2.8722155429e+02
0.268514635954    	2.8724943743e+02
0.268532689488    	2.8727808152e+02
0.268550753386    	2.8730788943e+02
0.268568827666    	2.8733914982e+02
0.268586912345    	2.8737203570e+02
0.268605007442    	2.8675960351e+02
0.268623112974    	2.8570244236e+02
0.268641228959    	2.8748060689e+02
0.268659355417    	2.8751962494e+02
0.268677481874    	2.8755949426e+02
0.268695618827    	2.8759976790e+02
0.26871375578     	2.8763984872e+02
0.268731903254    	2.8767914639e+02
0.268750061266    	2.8771706269e+02
0.268768219278    	2.8775303419e+02
0.268786387853    	2.8778662731e+02
0.26880456701     	2.7522054409e+02
0.268822756766    	2.8565014625e+02
0.268840957142    	2.8483342744e+02
0.268859168155    	2.8471474744e+02
0.268877389823    	2.8485217708e+02
0.268895632854    	2.8507287770e+02
0.268913886591    	2.8531457590e+02
0.268932151052    	2.8554971423e+02
0.268950426257    	2.8576712589e+02
0.268968712225    	2.8595976777e+02
0.268987008975    	2.8612414924e+02
0.26900532734     	2.8626096523e+02
0.269023656537    	2.8636950216e+02
0.269041996586    	2.8645241855e+02
0.269060347507    	2.8651448716e+02
0.269078709319    	2.8655901551e+02
0.269097082041    	2.8658930112e+02
0.269115465692    	2.8660871393e+02
0.269133860292    	2.8662051060e+02
0.269152265862    	2.8662770614e+02
0.269170682419    	2.8663301444e+02
0.269189109985    	2.8663883351e+02
0.269207548579    	2.8664723386e+02
0.26922599822     	2.8665994644e+02
0.269244458929    	2.8667835361e+02
0.269262930726    	2.8670348654e+02
0.26928141363     	2.8673602862e+02
0.269299907661    	2.8677632546e+02
0.26931841284     	2.8682437719e+02
0.269336929187    	2.8687980694e+02
0.269355445535    	2.7631133133e+02
0.269373973077    	2.8038540396e+02
0.269392511834    	2.8854138564e+02
0.269411050591    	2.8855615036e+02
0.269429600591    	2.8759875457e+02
0.26944815059     	2.8412547304e+02
0.26946670059     	2.8311497593e+02
0.269485261866    	2.8293071614e+02
0.26950383444     	2.8302874688e+02
0.269522407013    	2.8322899989e+02
0.269540990911    	2.8346696235e+02
0.269559597514    	2.8371532601e+02
0.269578215497    	2.8395920901e+02
0.269596856297    	2.8418901877e+02
0.269615508532    	2.8439731584e+02
0.269634183696    	2.8457916029e+02
0.269652870352    	2.8473361678e+02
0.26967158005     	2.8485980535e+02
0.26969031286     	2.8495952022e+02
0.269709057255    	2.8503762064e+02
0.269727813257    	2.8509758085e+02
0.269746592529    	2.8514278779e+02
0.269765383466    	2.8517656789e+02
0.269784197788    	2.8520217145e+02
0.269803023833    	2.8522259918e+02
0.269821861622    	2.8524060458e+02
0.269840722959    	2.8525864055e+02
0.269859584295    	2.8527878507e+02
0.269878457442    	2.8530277858e+02
0.269897342422    	2.8533196484e+02
0.269916239257    	2.8536728963e+02
0.269935147969    	2.8540930318e+02
0.26995406858     	2.8545812077e+02
0.269973001114    	2.8550988787e+02
0.269991945593    	2.7493388412e+02
0.270010902039    	2.8607090161e+02
0.270029870476    	2.8501334438e+02
0.270048850925    	2.8468822209e+02
0.27006784341     	2.8447404871e+02
0.270086847954    	2.7450873756e+02
0.27010586458     	2.8913863594e+02
