# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.0244558938351   	p                 	1.0131381150e+05	(6.5396299631e+00 4.9843709551e-02 3.4285882962e-01)	7	1.0155697949e+05	(2.6783536876e+00 2.2791987850e+00 2.9727951811e+00)	5
0.0247063262485   	p                 	1.0129026455e+05	(4.6846501735e+00 2.2701179424e+00 2.4851510134e-02)	5	1.0156644054e+05	(2.1275955370e+00 1.0032470223e-01 1.3030113825e+00)	5
0.0249567586618   	p                 	1.0126527852e+05	(4.6846501735e+00 2.2701179424e+00 2.4851510134e-02)	5	1.0157572383e+05	(2.1275955370e+00 1.0032470223e-01 1.3030113825e+00)	5
0.0252071910752   	p                 	1.0125001007e+05	(4.6846501735e+00 2.2701179424e+00 2.4851510134e-02)	5	1.0158048969e+05	(2.1275955370e+00 1.0032470223e-01 1.3030113825e+00)	5
0.0254576234886   	p                 	1.0124730982e+05	(4.6846501735e+00 2.2701179424e+00 2.4851510134e-02)	5	1.0158188900e+05	(2.1275955370e+00 1.0032470223e-01 1.3030113825e+00)	5
0.025708055902    	p                 	1.0125907593e+05	(4.6846501735e+00 2.2701179424e+00 2.4851510134e-02)	5	1.0158210646e+05	(2.1294933025e+00 1.0023844890e-01 1.7045260867e+00)	5
0.0259584883154   	p                 	1.0128545949e+05	(4.6846501735e+00 2.2701179424e+00 2.4851510134e-02)	5	1.0158076585e+05	(2.1294933025e+00 1.0023844890e-01 1.7045260867e+00)	5
0.0262089207288   	p                 	1.0132302319e+05	(7.1615828618e+00 4.9844438642e-02 3.4285813453e-01)	7	1.0157753576e+05	(2.1275955370e+00 1.0032470223e-01 1.3030113825e+00)	5
0.0264593531421   	p                 	1.0132435360e+05	(7.2652412344e+00 4.9844519065e-02 3.4285804146e-01)	7	1.0158166282e+05	(1.2927160113e+00 1.0018258454e-01 1.5023000927e+00)	4
0.0267097855555   	p                 	1.0132499653e+05	(1.1947348782e+01 6.1491575039e+00 1.0001661178e-01)	10	1.0158742906e+05	(1.2927160113e+00 1.0018258454e-01 1.5023000927e+00)	4
0.0269602179689   	p                 	1.0132499657e+05	(1.1735876596e+01 6.6061895238e+00 1.0001531177e-01)	10	1.0158930155e+05	(1.0831532220e+00 1.0014166850e-01 1.5017696486e+00)	4
0.0272106503823   	p                 	1.0132499673e+05	(1.1947271640e+01 6.6061818097e+00 1.0001483060e-01)	10	1.0158677054e+05	(1.0831532220e+00 1.0014166850e-01 1.5017696486e+00)	4
0.0274610827957   	p                 	1.0132499682e+05	(1.1947271640e+01 6.6061818097e+00 1.0001483060e-01)	10	1.0157984400e+05	(8.7362421263e-01 1.0010103198e-01 1.5012318834e+00)	4
0.027711515209    	p                 	1.0132499690e+05	(1.1947244717e+01 6.8490581179e+00 1.0001420268e-01)	10	1.0158473495e+05	(2.1275955370e+00 1.0032470223e-01 1.3030113825e+00)	5
